PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_352	chrIII	298813	298813	+	30.2617	NA	promoter-TSS (YCR098C)	promoter-TSS (YCR098C)	-208	YCR098C	850462		NM_001178805		GIT1	-	Git1p	protein-coding
macs-myeast_peak_756	chrIV	1420318	1420318	+	30.2617	NA	promoter-TSS (YDR481C)	promoter-TSS (YDR481C)	-68	YDR481C	852092		NM_001180789		PHO8	-	alkaline phosphatase PHO8	protein-coding
macs-myeast_peak_271	chrIII	28911	28911	+	30.2554	NA	TTS (YCL055W)	TTS (YCL055W)	982	YCL055W	850303		NM_001178699		KAR4	-	Kar4p	protein-coding
macs-myeast_peak_1971	chrXI	578262	578262	+	30.2499	NA	promoter-TSS (YKR072C)	promoter-TSS (YKR072C)	-139	YKR072C	853946		NM_001179862		SIS2	HAL3	phosphopantothenoylcysteine decarboxylase complex subunit SIS2	protein-coding
macs-myeast_peak_1916	chrXI	384811	384811	+	30.2473	NA	promoter-TSS (YKL029C)	promoter-TSS (YKL029C)	-86	YKL029C	853839		NM_001179595		MAE1	-	malate dehydrogenase (oxaloacetate-decarboxylating)	protein-coding
macs-myeast_peak_819	chrV	117170	117170	+	30.2426	NA	promoter-TSS (YEL020W-A)	promoter-TSS (YEL020W-A)	-41	YEL020W-A	856693		NM_001184349		TIM9	-	protein transporter TIM9	protein-coding
macs-myeast_peak_3328	chrXVI	875156	875156	+	30.2045	NA	promoter-TSS (YPR165W)	promoter-TSS (YPR165W)	-212	YPR165W	856294		NM_001184262		RHO1	-	Rho family GTPase RHO1	protein-coding
macs-myeast_peak_417	chrIV	242314	242314	+	30.1922	NA	promoter-TSS (YDL122W)	promoter-TSS (YDL122W)	-238	YDL122W	851435		NM_001180181		UBP1	-	ubiquitin-specific protease UBP1	protein-coding
macs-myeast_peak_85	chrII	172486	172486	+	30.1514	NA	promoter-TSS (YBL024W)	promoter-TSS (YBL024W)	-48	YBL024W	852257		NM_001178264		NCL1	TRM4	tRNA (cytosine-C5-)-methyltransferase	protein-coding
macs-myeast_peak_2064	chrXII	286777	286777	+	30.1185	NA	promoter-TSS (YLR078C)	promoter-TSS (YLR078C)	-43	YLR079W	850768		NM_001181966		SIC1	BYC1|SDB25	cyclin-dependent protein serine/threonine kinase inhibiting protein SIC1	protein-coding
macs-myeast_peak_145	chrII	378554	378554	+	30.0968	NA	promoter-TSS (YBR069C)	promoter-TSS (YBR069C)	-121	YBR069C	852361		NM_001178417		TAT1	TAP1|VAP1	amino acid transporter TAT1	protein-coding
macs-myeast_peak_1196	chrVII	557488	557488	+	30.0328	NA	promoter-TSS (YGR035C)	promoter-TSS (YGR035C)	-66	YGR035C	852923		NM_001181164		YGR035C	-	uncharacterized protein	protein-coding
macs-myeast_peak_2577	chrXIV	108418	108418	+	30.0053	NA	promoter-TSS (YNL281W)	promoter-TSS (YNL281W)	-49	YNL281W	855440		NM_001183119		HCH1	-	Hch1p	protein-coding
macs-myeast_peak_251	chrII	739820	739820	+	29.9827	NA	promoter-TSS (YBR267W)	promoter-TSS (YBR267W)	-21	YBR267W	852569		NM_001178615		REI1	-	Rei1p	protein-coding
macs-myeast_peak_1028	chrVI	251831	251831	+	29.9595	NA	promoter-TSS (YFR051C)	promoter-TSS (YFR051C)	-28	YFR051C	850612		NM_001180016		RET2	-	coatomer subunit delta	protein-coding
macs-myeast_peak_2996	chrXV	784607	784607	+	29.8961	NA	promoter-TSS (YOR239W)	promoter-TSS (YOR239W)	-250	YOR239W	854414		NM_001183658		ABP140	TRM140|YOR240W	tRNA(Thr) (cytosine(32)-N(3))-methyltransferase	protein-coding
macs-myeast_peak_2476	chrXIII	701219	701219	+	29.8823	NA	promoter-TSS (YMR216C)	promoter-TSS (YMR216C)	-180	YMR216C	855256		NM_001182723		SKY1	-	serine/threonine protein kinase SKY1	protein-coding
macs-myeast_peak_75	chrII	141252	141252	+	29.8633	NA	promoter-TSS (YBL042C)	promoter-TSS (YBL042C)	5	YBL041W	852239		NM_001178281		PRE7	PRS3	proteasome core particle subunit beta 6	protein-coding
macs-myeast_peak_1079	chrVII	167801	167801	+	29.7987	NA	exon (YGL177W, exon 1 of 1)	exon (YGL177W, exon 1 of 1)	242	YGL177W								
macs-myeast_peak_2447	chrXIII	605727	605727	+	29.7987	NA	promoter-TSS (YMR171C)	promoter-TSS (YMR171C)	-207	YMR171C	855207		NM_001182675		EAR1	-	Ear1p	protein-coding
macs-myeast_peak_2161	chrXII	658036	658036	+	29.7987	NA	promoter-TSS (YLR257W)	promoter-TSS (YLR257W)	-790	YLR257W	850961		NM_001182144		YLR257W	-	uncharacterized protein	protein-coding
macs-myeast_peak_681	chrIV	1153681	1153681	+	29.7987	NA	promoter-TSS (YDR341C)	promoter-TSS (YDR341C)	-55	YDR341C	851942		NM_001180649		YDR341C	RRS1	arginine--tRNA ligase	protein-coding
macs-myeast_peak_2954	chrXV	631802	631802	+	29.7987	NA	promoter-TSS (YOR157C)	promoter-TSS (YOR157C)	-51	YOR157C	854328		NM_001183576		PUP1	-	proteasome core particle subunit beta 2	protein-coding
macs-myeast_peak_415	chrIV	238735	238735	+	29.788	NA	promoter-TSS (YDL126C)	promoter-TSS (YDL126C)	-71	YDL126C	851431		NM_001180185		CDC48	-	AAA family ATPase CDC48	protein-coding
macs-myeast_peak_3104	chrXVI	88437	88437	+	29.7833	NA	promoter-TSS (YPL244C)	promoter-TSS (YPL244C)	-80	YPL243W	855833		NM_001184057		SRP68	-	signal recognition particle subunit SRP68	protein-coding
macs-myeast_peak_1954	chrXI	513182	513182	+	29.7747	NA	promoter-TSS (YKR038C)	promoter-TSS (YKR038C)	-23	YKR038C	853910		NM_001179828		KAE1	-	tRNA N6-adenosine threonylcarbamoyltransferase	protein-coding
macs-myeast_peak_1343	chrVII	1051753	1051753	+	29.6827	NA	promoter-TSS (YGR280C)	promoter-TSS (YGR280C)	-28	YGR280C	853197		NM_001181409		PXR1	GNO1	telomerase inhibitor	protein-coding
macs-myeast_peak_742	chrIV	1366873	1366873	+	29.6786	NA	promoter-TSS (YDR454C)	promoter-TSS (YDR454C)	-46	YDR454C	852065		NM_001180762		GUK1	BRA3|PUR5	guanylate kinase	protein-coding
macs-myeast_peak_1943	chrXI	463844	463844	+	29.6248	NA	promoter-TSS (YKR013W)	promoter-TSS (YKR013W)	-115	YKR013W	853882		NM_001179803		PRY2	YFW12	sterol-binding protein	protein-coding
macs-myeast_peak_2304	chrXIII	104199	104199	+	29.6237	NA	promoter-TSS (YML081C-A)	promoter-TSS (YML081C-A)	-37	YML081C-A	854893		NM_001184340		ATP18	-	F1F0 ATP synthase subunit i	protein-coding
macs-myeast_peak_2854	chrXV	286079	286079	+	29.5599	NA	promoter-TSS (YOL021C)	promoter-TSS (YOL021C)	-93	YOL020W	854139		NM_001183274		TAT2	HPG2|LTG3|SAB2|SCM2|TAP2	aromatic amino acid transmembrane transporter TAT2	protein-coding
macs-myeast_peak_2326	chrXIII	178394	178394	+	29.5597	NA	promoter-TSS (YML049C)	promoter-TSS (YML049C)	-32	YML048W	854957		NM_001182405		GSF2	ECM6	Gsf2p	protein-coding
macs-myeast_peak_891	chrV	332844	332844	+	29.5545	NA	promoter-TSS (YER087C-A)	promoter-TSS (YER087C-A)	-14	YER087C-B	856821		NM_001180032		SBH1	SEB1|YER087C-A	Arf family guanine nucleotide exchange factor SBH1	protein-coding
macs-myeast_peak_2052	chrXII	259469	259469	+	29.5432	NA	promoter-TSS (YLR058C)	promoter-TSS (YLR058C)	-68	YLR058C	850747		NM_001181945		SHM2	SHMT2	glycine hydroxymethyltransferase SHM2	protein-coding
macs-myeast_peak_3005	chrXV	813963	813963	+	29.5401	NA	promoter-TSS (YOR259C)	promoter-TSS (YOR259C)	-21	YOR260W	854434		NM_001183679		GCD1	TRA3	translation initiation factor eIF2B subunit gamma	protein-coding
macs-myeast_peak_241	chrII	714498	714498	+	29.5366	NA	promoter-TSS (YBR247C)	promoter-TSS (YBR247C)	-43	YBR247C	852549		NM_001178595		ENP1	MEG1	snoRNA-binding rRNA-processing protein ENP1	protein-coding
macs-myeast_peak_1237	chrVII	695380	695380	+	29.5132	NA	promoter-TSS (YGR102C)	promoter-TSS (YGR102C)	-37	YGR103W	852995		NM_001181232		NOP7	YPH1	mRNA-binding ribosome synthesis protein NOP7	protein-coding
macs-myeast_peak_654	chrIV	1059587	1059587	+	29.4385	NA	promoter-TSS (YDR298C)	promoter-TSS (YDR298C)	-40	YDR299W	851893		NM_001180607		BFR2	-	rRNA-processing protein BFR2	protein-coding
macs-myeast_peak_2830	chrXV	212222	212222	+	29.3678	NA	promoter-TSS (YOL062C)	promoter-TSS (YOL062C)	-22	YOL061W	854093		NM_001183316		PRS5	-	ribose phosphate diphosphokinase subunit PRS5	protein-coding
macs-myeast_peak_1056	chrVII	94655	94655	+	29.3542	NA	TTS (YGL210W)	TTS (YGL210W)	863	YGL210W	852662		NM_001181075		YPT32	-	Rab family GTPase YPT32	protein-coding
macs-myeast_peak_2350	chrXIII	258925	258925	+	29.3474	NA	promoter-TSS (YML006C)	promoter-TSS (YML006C)	-509	YML006C	855006		NM_001182361		GIS4	-	Gis4p	protein-coding
macs-myeast_peak_236	chrII	697370	697370	+	29.3387	NA	promoter-TSS (YBR238C)	promoter-TSS (YBR238C)	-68	YBR238C	852540		NM_001178586		YBR238C	-	uncharacterized protein	protein-coding
macs-myeast_peak_239	chrII	704517	704517	+	29.3387	NA	promoter-TSS (YBR241C)	promoter-TSS (YBR241C)	-153	YBR242W	852544		NM_001178590		YBR242W	-	5'-deoxynucleotidase	protein-coding
macs-myeast_peak_518	chrIV	591521	591521	+	29.3349	NA	promoter-TSS (YDR072C)	promoter-TSS (YDR072C)	-177	YDR072C	851644		NM_001180380		IPT1	KTI6|MIC2|SYR4	inositolphosphotransferase	protein-coding
macs-myeast_peak_3235	chrXVI	534970	534970	+	29.2565	NA	promoter-TSS (YPL011C)	promoter-TSS (YPL011C)	-48	YPL010W	856097		NM_001183824		RET3	-	coatomer subunit zeta	protein-coding
macs-myeast_peak_719	chrIV	1267422	1267422	+	29.0486	NA	promoter-TSS (YDR397C)	promoter-TSS (YDR397C)	-49	YDR398W	852007		NM_001180706		UTP5	-	Utp5p	protein-coding
macs-myeast_peak_1808	chrXI	66516	66516	+	29.0436	NA	exon (YKL201C, exon 1 of 1)	exon (YKL201C, exon 1 of 1)	950	YKL201C	853634		NM_001179766		MNN4	YKL200C	Mnn4p	protein-coding
macs-myeast_peak_3274	chrXVI	675888	675888	+	29.0109	NA	promoter-TSS (YPR060C)	promoter-TSS (YPR060C)	-257	YPR060C	856173		NM_001184157		ARO7	HGS1|OSM2|TYR7	chorismate mutase ARO7	protein-coding
macs-myeast_peak_748	chrIV	1386799	1386799	+	28.9952	NA	promoter-TSS (YDR463W)	promoter-TSS (YDR463W)	-17	YDR463W	852074		NM_001180771		STP1	BAP1|SSY2	Stp1p	protein-coding
macs-myeast_peak_508	chrIV	551418	551418	+	28.9355	NA	promoter-TSS (YDR046C)	promoter-TSS (YDR046C)	-442	YDR047W	851617		NM_001180355		HEM12	HEM6	uroporphyrinogen decarboxylase HEM12	protein-coding
macs-myeast_peak_1385	chrVIII	143911	143911	+	28.9224	NA	promoter-TSS (YHR019C)	promoter-TSS (YHR019C)	-85	YHR020W	856413		NM_001179150		YHR020W	-	proline--tRNA ligase	protein-coding
macs-myeast_peak_971	chrVI	56275	56275	+	28.9162	NA	promoter-TSS (YFL038C)	promoter-TSS (YFL038C)	-61	YFL037W	850506		NM_001179929		TUB2	ARM10|SHE8	beta-tubulin	protein-coding
macs-myeast_peak_1948	chrXI	487395	487395	+	28.9052	NA	promoter-TSS (YKR024C)	promoter-TSS (YKR024C)	-23	YKR024C	853894		NM_001179814		DBP7	-	putative ATP-dependent RNA helicase	protein-coding
macs-myeast_peak_1917	chrXI	387230	387230	+	28.8852	NA	promoter-TSS (YKL027W)	promoter-TSS (YKL027W)	-332	YKL027W	853841		NM_001179593		TCD2	-	tRNA threonylcarbamoyladenosine dehydratase	protein-coding
macs-myeast_peak_593	chrIV	847960	847960	+	28.881	NA	promoter-TSS (YDR194C)	promoter-TSS (YDR194C)	-14	YDR194C	851775		NM_001180502		MSS116	-	ATP-dependent RNA helicase	protein-coding
macs-myeast_peak_1661	chrX	207828	207828	+	28.881	NA	promoter-TSS (YJL111W)	promoter-TSS (YJL111W)	-49	YJL111W	853333		NM_001181544		CCT7	TCP7	chaperonin-containing T-complex subunit CCT7	protein-coding
macs-myeast_peak_760	chrIV	1434733	1434733	+	28.881	NA	promoter-TSS (YDR490C)	promoter-TSS (YDR490C)	-191	YDR492W	852102		NM_001180800		IZH1	-	PAQR-type receptor	protein-coding
macs-myeast_peak_2385	chrXIII	370529	370529	+	28.881	NA	promoter-TSS (YMR049C)	promoter-TSS (YMR049C)	-12	YMR049C	855068		NM_001182546		ERB1	-	Erb1p	protein-coding
macs-myeast_peak_672	chrIV	1116715	1116715	+	28.881	NA	promoter-TSS (YDR324C)	promoter-TSS (YDR324C)	48	YDR324C	851924		NM_001180632		UTP4	-	Utp4p	protein-coding
macs-myeast_peak_2253	chrXII	965561	965561	+	28.881	NA	promoter-TSS (YLR421C)	promoter-TSS (YLR421C)	-1	YLR421C	851140		NM_001182309		RPN13	-	proteasome regulatory particle lid subunit RPN13	protein-coding
macs-myeast_peak_2015	chrXII	127512	127512	+	28.8391	NA	promoter-TSS (YLL011W)	promoter-TSS (YLL011W)	-11	YLL011W	850649		NM_001181831		SOF1	-	rRNA-processing protein SOF1	protein-coding
macs-myeast_peak_680	chrIV	1150538	1150538	+	28.8129	NA	promoter-TSS (YDR339C)	promoter-TSS (YDR339C)	-18	YDR339C	851939		NM_001180647		FCF1	UTP24	rRNA-processing protein FCF1	protein-coding
macs-myeast_peak_2168	chrXII	674259	674259	+	28.8066	NA	promoter-TSS (YLR264C-A)	promoter-TSS (YLR264C-A)	-315	YLR264C-A	1466417		NM_001184638		YLR264C-A	-	uncharacterized protein	protein-coding
macs-myeast_peak_2312	chrXIII	129563	129563	+	28.8024	NA	promoter-TSS (YML072C)	promoter-TSS (YML072C)	-196	YML072C	854903		NM_001182431		TCB3	-	Tcb3p	protein-coding
macs-myeast_peak_2071	chrXII	329287	329287	+	28.6903	NA	promoter-TSS (YLR094C)	promoter-TSS (YLR094C)	-49	YLR094C	850783		NM_001181981		GIS3	-	Gis3p	protein-coding
macs-myeast_peak_2125	chrXII	541604	541604	+	28.652	NA	promoter-TSS (YLR194C)	promoter-TSS (YLR194C)	-31	YLR194C	850891		NM_001182081		NCW2	-	Ncw2p	protein-coding
macs-myeast_peak_2575	chrXIV	107105	107105	+	28.6393	NA	promoter-TSS (YNL283C)	promoter-TSS (YNL283C)	-410	YNL283C	855438		NM_001183121		WSC2	STA3	Wsc2p	protein-coding
macs-myeast_peak_3299	chrXVI	752217	752217	+	28.6248	NA	promoter-TSS (YPR112C)	promoter-TSS (YPR112C)	-40	YPR113W	856229		NM_001184210		PIS1	-	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	protein-coding
macs-myeast_peak_1672	chrX	241890	241890	+	28.5972	NA	promoter-TSS (YJL098W)	promoter-TSS (YJL098W)	-192	YJL098W	853347		NM_001181531		SAP185	-	Sap185p	protein-coding
macs-myeast_peak_2657	chrXIV	372227	372227	+	28.5963	NA	promoter-TSS (YNL135C)	promoter-TSS (YNL135C)	-1	YNL135C	855587		NM_001182973		FPR1	FKB1|RBP1	peptidylprolyl isomerase FPR1	protein-coding
macs-myeast_peak_3337	chrXVI	900741	900741	+	28.4853	NA	promoter-TSS (YPR183W)	promoter-TSS (YPR183W)	-14	YPR183W	856313		NM_001184280		DPM1	SED3	dolichyl-phosphate beta-D-mannosyltransferase	protein-coding
macs-myeast_peak_171	chrII	449577	449577	+	28.4736	NA	promoter-TSS (YBR103C-A)	promoter-TSS (YBR103C-A)	-90	YBR104W	852401		NM_001178452		YMC2	-	organic acid transporter	protein-coding
macs-myeast_peak_631	chrIV	979247	979247	+	28.4264	NA	promoter-TSS (YDR261C)	promoter-TSS (YDR261C)	-38	YDR261C	851848		NM_001180569		EXG2	-	glucan exo-1,3-beta-glucosidase	protein-coding
macs-myeast_peak_573	chrIV	779009	779009	+	28.4264	NA	promoter-TSS (YDR161W)	promoter-TSS (YDR161W)	-34	YDR161W	851739		NM_001180468		ACL4	-	Acl4p	protein-coding
macs-myeast_peak_2286	chrXIII	43787	43787	+	28.3872	NA	promoter-TSS (YML114C)	promoter-TSS (YML114C)	-212	YML114C	854926		NM_001182476		TAF8	TAF65	Taf8p	protein-coding
macs-myeast_peak_2863	chrXV	315519	315519	+	28.383	NA	promoter-TSS (YOL006C)	promoter-TSS (YOL006C)	-132	YOL006C	854156		NM_001183260		TOP1	MAK1|MAK17	DNA topoisomerase 1	protein-coding
macs-myeast_peak_2652	chrXIV	357163	357163	+	28.3427	NA	promoter-TSS (YNL143C)	promoter-TSS (YNL143C)	23	YNL143C	855579		NM_001270759		YNL143C	-	uncharacterized protein	protein-coding
macs-myeast_peak_174	chrII	458407	458407	+	28.3126	NA	promoter-TSS (YBR109C)	promoter-TSS (YBR109C)	-45	YBR109C	852406		NM_001178457		CMD1	-	calmodulin	protein-coding
macs-myeast_peak_1155	chrVII	426900	426900	+	28.2937	NA	promoter-TSS (YGL038C)	promoter-TSS (YGL038C)	-96	YGL038C	852845		NM_001180903		OCH1	LDB12|NGD29	initiation-specific alpha-1,6-mannosyltransferase	protein-coding
macs-myeast_peak_394	chrIV	163213	163213	+	28.2901	NA	promoter-TSS (YDL167C)	promoter-TSS (YDL167C)	-59	YDL167C	851387		NM_001180227		NRP1	-	Nrp1p	protein-coding
macs-myeast_peak_3133	chrXVI	187829	187829	+	28.2478	NA	promoter-TSS (YPL190C)	promoter-TSS (YPL190C)	-104	YPL190C	855911		NM_001184004		NAB3	HMD1	Nab3p	protein-coding
macs-myeast_peak_1238	chrVII	700111	700111	+	28.184	NA	promoter-TSS (YGR106C)	promoter-TSS (YGR106C)	-325	YGR106C	852998		NM_001181235		VOA1	-	Voa1p	protein-coding
macs-myeast_peak_2824	chrXV	185150	185150	+	28.1158	NA	promoter-TSS (YOL077W-A)	promoter-TSS (YOL077W-A)	-288	YOL077W-A	854077		NM_001184377		ATP19	-	F1F0 ATP synthase subunit k	protein-coding
macs-myeast_peak_3182	chrXVI	355417	355417	+	28.0514	NA	promoter-TSS (YPL105C)	promoter-TSS (YPL105C)	-5	YPL105C	855999		NM_001183919		SYH1	MYR1	Syh1p	protein-coding
macs-myeast_peak_1570	chrIX	289021	289021	+	28.0363	NA	promoter-TSS (YIL035C)	promoter-TSS (YIL035C)	-113	YIL035C	854776		NM_001179385		CKA1	-	casein kinase 2 catalytic subunit CKA1	protein-coding
macs-myeast_peak_1518	chrIX	122427	122427	+	28.0125	NA	promoter-TSS (YIL125W)	promoter-TSS (YIL125W)	-262	YIL125W	854681		NM_001179473		KGD1	OGD1	alpha-ketoglutarate dehydrogenase KGD1	protein-coding
macs-myeast_peak_1811	chrXI	75541	75541	+	27.9832	NA	promoter-TSS (YKL196C)	promoter-TSS (YKL196C)	-7	YKL196C	853638		NM_001179762		YKT6	-	palmitoyltransferase YKT6	protein-coding
macs-myeast_peak_3159	chrXVI	279976	279976	+	27.9822	NA	promoter-TSS (YPL145C)	promoter-TSS (YPL145C)	-277	YPL145C	855958		NM_001183959		KES1	BSR3|LPI3|OSH4	oxysterol-binding protein KES1	protein-coding
macs-myeast_peak_1799	chrXI	25144	25144	+	27.9746	NA	promoter-TSS (YKL216W)	promoter-TSS (YKL216W)	-71	YKL216W	853664		NM_001179781		URA1	-	dihydroorotate dehydrogenase	protein-coding
macs-myeast_peak_1430	chrVIII	293949	293949	+	27.9746	NA	TTS (YHR095W)	TTS (YHR095W)	1006	YHR095W								
macs-myeast_peak_359	chrIV	42317	42317	+	27.9746	NA	promoter-TSS (YDL231C)	promoter-TSS (YDL231C)	-73	YDL231C	851367		NM_001180291		BRE4	-	Bre4p	protein-coding
macs-myeast_peak_981	chrVI	90627	90627	+	27.947	NA	promoter-TSS (YFL024C)	promoter-TSS (YFL024C)	-282	YFL024C	850520		NM_001179942		EPL1	-	Epl1p	protein-coding
macs-myeast_peak_320	chrIII	177061	177061	+	27.9283	NA	promoter-TSS (YCR030C)	promoter-TSS (YCR030C)	-623	YCR030C	850396		NM_001178744		SYP1	YCR029C-A	Syp1p	protein-coding
macs-myeast_peak_367	chrIV	77974	77974	+	27.9032	NA	promoter-TSS (YDL213C)	promoter-TSS (YDL213C)	-8	YDL213C	851313		NM_001180273		NOP6	-	Nop6p	protein-coding
macs-myeast_peak_3227	chrXVI	502247	502247	+	27.8919	NA	promoter-TSS (YPL026C)	promoter-TSS (YPL026C)	-64	YPL026C	856081		NM_001183840		SKS1	SHA3	putative serine/threonine protein kinase SKS1	protein-coding
macs-myeast_peak_936	chrV	465086	465086	+	27.8856	NA	promoter-TSS (YER147C)	promoter-TSS (YER147C)	-217	YER148W	856891		NM_001179038		SPT15	BTF1|TBP1	TATA-binding protein	protein-coding
macs-myeast_peak_614	chrIV	927221	927221	+	27.8739	NA	promoter-TSS (YDR231C)	promoter-TSS (YDR231C)	-231	YDR232W	851818		NM_001180540		HEM1	CYD1|OLE3	5-aminolevulinate synthase	protein-coding
macs-myeast_peak_1520	chrIX	127443	127443	+	27.8635	NA	promoter-TSS (YIL123W)	promoter-TSS (YIL123W)	-708	YIL123W	854683		NM_001179471		SIM1	-	putative glucosidase SIM1	protein-coding
macs-myeast_peak_1800	chrXI	34354	34354	+	27.7757	NA	promoter-TSS (YKL213C)	promoter-TSS (YKL213C)	-189	YKL212W	853668		NM_001179777		SAC1	RSD1	phosphatidylinositol-3-phosphatase SAC1	protein-coding
macs-myeast_peak_999	chrVI	153356	153356	+	27.7365	NA	promoter-TSS (YFR003C)	promoter-TSS (YFR003C)	-37	YFR004W	850554		NM_001179969		RPN11	MPR1	proteasome regulatory particle lid subunit RPN11	protein-coding
macs-myeast_peak_3296	chrXVI	742357	742357	+	27.6515	NA	promoter-TSS (YPR107C)	promoter-TSS (YPR107C)	-97	YPR108W	856223		NM_001184205		RPN7	-	proteasome regulatory particle lid subunit RPN7	protein-coding
macs-myeast_peak_1726	chrX	435121	435121	+	27.6315	NA	promoter-TSS (YJL002C)	promoter-TSS (YJL002C)	-42	YJL001W	853456		NM_001181435		PRE3	CRL21	proteasome core particle subunit beta 1	protein-coding
macs-myeast_peak_2355	chrXIII	271518	271518	+	27.6113	NA	promoter-TSS (YMR001C)	promoter-TSS (YMR001C)	59	YMR001C-A	1466498		NM_001184613		YMR001C-A	-	uncharacterized protein	protein-coding
macs-myeast_peak_2951	chrXV	616949	616949	+	27.5834	NA	promoter-TSS (YOR151C)	promoter-TSS (YOR151C)	-278	YOR151C	854322		NM_001183570		RPB2	RPB150|RPO22|SIT2|SOH2	DNA-directed RNA polymerase II core subunit RPB2	protein-coding
macs-myeast_peak_3050	chrXV	943623	943623	+	27.5249	NA	promoter-TSS (YOR330C)	promoter-TSS (YOR330C)	-33	YOR332W	854509		NM_001183752		VMA4	-	H(+)-transporting V1 sector ATPase subunit E	protein-coding
macs-myeast_peak_555	chrIV	727621	727621	+	27.5249	NA	promoter-TSS (YDR135C)	promoter-TSS (YDR135C)	-70	YDR135C	851713		NM_001180442		YCF1	-	ATP-binding cassette glutathione S-conjugate transporter YCF1	protein-coding
macs-myeast_peak_702	chrIV	1219134	1219134	+	27.5249	NA	promoter-TSS (YDR370C)	promoter-TSS (YDR370C)	-24	YDR370C	851976		NM_001180678		DXO1	-	Dxo1p	protein-coding
macs-myeast_peak_2342	chrXIII	236087	236087	+	27.5249	NA	promoter-TSS (YML018C)	promoter-TSS (YML018C)	-135	YML018C	854990		NM_001182376		YML018C	-	uncharacterized protein	protein-coding
macs-myeast_peak_852	chrV	211987	211987	+	27.4824	NA	promoter-TSS (YER028C)	promoter-TSS (YER028C)	-111	YER028C	856750		NM_001178919		MIG3	-	Mig3p	protein-coding
macs-myeast_peak_3231	chrXVI	520633	520633	+	27.4745	NA	promoter-TSS (YPL017C)	promoter-TSS (YPL017C)	-381	YPL016W	856091		NM_001183830		SWI1	ADR6|GAM3|LPA1	Swi1p	protein-coding
macs-myeast_peak_3202	chrXVI	425917	425917	+	27.4526	NA	promoter-TSS (YPL068C)	promoter-TSS (YPL068C)	-70	YPL067C	856038		NM_001183881		HTC1	-	Htc1p	protein-coding
macs-myeast_peak_1134	chrVII	361918	361918	+	27.4504	NA	promoter-TSS (YGL078C)	promoter-TSS (YGL078C)	-59	YGL078C	852802		NM_001180943		DBP3	-	RNA-dependent ATPase DBP3	protein-coding
macs-myeast_peak_1474	chrVIII	450640	450640	+	27.3023	NA	promoter-TSS (YHR174W)	promoter-TSS (YHR174W)	513	YHR173C	856578		NM_001270738		YHR173C	-	uncharacterized protein	protein-coding
macs-myeast_peak_2695	chrXIV	485551	485551	+	27.2943	NA	promoter-TSS (YNL075W)	promoter-TSS (YNL075W)	-56	YNL075W	855649		NM_001182913		IMP4	-	snoRNA-binding rRNA-processing protein IMP4	protein-coding
macs-myeast_peak_1517	chrIX	117659	117659	+	27.2912	NA	promoter-TSS (YIL127C)	promoter-TSS (YIL127C)	-15	YIL127C	854679		NM_001179475		RRT14	-	Rrt14p	protein-coding
macs-myeast_peak_3124	chrXVI	153459	153459	+	27.268	NA	promoter-TSS (YPL212C)	promoter-TSS (YPL212C)	-36	YPL211W	855890		NM_001184025		NIP7	-	ribosome biosynthesis protein NIP7	protein-coding
macs-myeast_peak_1855	chrXI	213019	213019	+	27.2479	NA	promoter-TSS (YKL122C)	promoter-TSS (YKL122C)	-21	YKL122C	853737		NM_001179688		SRP21	-	signal recognition particle subunit SRP21	protein-coding
macs-myeast_peak_762	chrIV	1443430	1443430	+	27.2453	NA	promoter-TSS (YDR496C)	promoter-TSS (YDR496C)	-27	YDR496C	852107		NM_001180804		PUF6	-	Puf6p	protein-coding
