PeakID (cmd=annotatePeaks.pl macs-myeast_summits.bed sacCer3)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
macs-myeast_peak_404	NC_001136.10	215721	215721	+	24.9629	NA	NA	NA	NA	NA								
macs-myeast_peak_2149	NC_001144.5	623923	623923	+	24.9597	NA	NA	NA	NA	NA								
macs-myeast_peak_2344	NC_001145.3	241795	241795	+	24.9564	NA	NA	NA	NA	NA								
macs-myeast_peak_2602	NC_001146.8	214861	214861	+	24.9345	NA	NA	NA	NA	NA								
macs-myeast_peak_2611	NC_001146.8	240304	240304	+	24.8882	NA	NA	NA	NA	NA								
macs-myeast_peak_399	NC_001136.10	183072	183072	+	24.8849	NA	NA	NA	NA	NA								
macs-myeast_peak_1394	NC_001140.6	180225	180225	+	24.8849	NA	NA	NA	NA	NA								
macs-myeast_peak_1925	NC_001143.9	408455	408455	+	24.8849	NA	NA	NA	NA	NA								
macs-myeast_peak_1312	NC_001139.9	924467	924467	+	24.8579	NA	NA	NA	NA	NA								
macs-myeast_peak_1329	NC_001139.9	999166	999166	+	24.8569	NA	NA	NA	NA	NA								
macs-myeast_peak_2865	NC_001147.6	316743	316743	+	24.8212	NA	NA	NA	NA	NA								
macs-myeast_peak_2221	NC_001144.5	862496	862496	+	24.7467	NA	NA	NA	NA	NA								
macs-myeast_peak_401	NC_001136.10	198430	198430	+	24.7376	NA	NA	NA	NA	NA								
macs-myeast_peak_1403	NC_001140.6	206397	206397	+	24.7355	NA	NA	NA	NA	NA								
macs-myeast_peak_2048	NC_001144.5	247019	247019	+	24.7181	NA	NA	NA	NA	NA								
macs-myeast_peak_2670	NC_001146.8	412734	412734	+	24.6933	NA	NA	NA	NA	NA								
macs-myeast_peak_73	NC_001134.8	135713	135713	+	24.605	NA	NA	NA	NA	NA								
macs-myeast_peak_1754	NC_001142.9	548687	548687	+	24.5351	NA	NA	NA	NA	NA								
macs-myeast_peak_957	NC_001137.3	541450	541450	+	24.4759	NA	NA	NA	NA	NA								
macs-myeast_peak_3053	NC_001147.6	953928	953928	+	24.4548	NA	NA	NA	NA	NA								
macs-myeast_peak_2549	NC_001146.8	34247	34247	+	24.4548	NA	NA	NA	NA	NA								
macs-myeast_peak_723	NC_001136.10	1277585	1277585	+	24.4548	NA	NA	NA	NA	NA								
macs-myeast_peak_3340	NC_001148.4	919298	919298	+	24.4548	NA	NA	NA	NA	NA								
macs-myeast_peak_586	NC_001136.10	816763	816763	+	24.4415	NA	NA	NA	NA	NA								
macs-myeast_peak_1807	NC_001143.9	53713	53713	+	24.4302	NA	NA	NA	NA	NA								
macs-myeast_peak_1318	NC_001139.9	953533	953533	+	24.3736	NA	NA	NA	NA	NA								
macs-myeast_peak_2643	NC_001146.8	335165	335165	+	24.3734	NA	NA	NA	NA	NA								
macs-myeast_peak_2117	NC_001144.5	514783	514783	+	24.2954	NA	NA	NA	NA	NA								
macs-myeast_peak_2526	NC_001145.3	858962	858962	+	24.2904	NA	NA	NA	NA	NA								
macs-myeast_peak_3032	NC_001147.6	888882	888882	+	24.251	NA	NA	NA	NA	NA								
macs-myeast_peak_3178	NC_001148.4	339863	339863	+	24.2479	NA	NA	NA	NA	NA								
macs-myeast_peak_396	NC_001136.10	172195	172195	+	24.2206	NA	NA	NA	NA	NA								
macs-myeast_peak_3106	NC_001148.4	98719	98719	+	24.2071	NA	NA	NA	NA	NA								
macs-myeast_peak_1073	NC_001139.9	150614	150614	+	24.148	NA	NA	NA	NA	NA								
macs-myeast_peak_2042	NC_001144.5	232051	232051	+	24.1065	NA	NA	NA	NA	NA								
macs-myeast_peak_2076	NC_001144.5	363857	363857	+	24.0488	NA	NA	NA	NA	NA								
macs-myeast_peak_344	NC_001135.5	262647	262647	+	24.0393	NA	NA	NA	NA	NA								
macs-myeast_peak_64	NC_001134.8	107455	107455	+	24.0272	NA	NA	NA	NA	NA								
macs-myeast_peak_1170	NC_001139.9	465720	465720	+	24.0272	NA	NA	NA	NA	NA								
macs-myeast_peak_1126	NC_001139.9	321758	321758	+	24.0272	NA	NA	NA	NA	NA								
macs-myeast_peak_267	NC_001135.5	16897	16897	+	24.0272	NA	NA	NA	NA	NA								
macs-myeast_peak_258	NC_001134.8	774649	774649	+	24.0272	NA	NA	NA	NA	NA								
macs-myeast_peak_346	NC_001135.5	264486	264486	+	24.0269	NA	NA	NA	NA	NA								
macs-myeast_peak_478	NC_001136.10	444536	444536	+	24.0058	NA	NA	NA	NA	NA								
macs-myeast_peak_2902	NC_001147.6	431710	431710	+	23.9972	NA	NA	NA	NA	NA								
macs-myeast_peak_1915	NC_001143.9	381943	381943	+	23.9631	NA	NA	NA	NA	NA								
macs-myeast_peak_3139	NC_001148.4	203251	203251	+	23.916	NA	NA	NA	NA	NA								
macs-myeast_peak_1878	NC_001143.9	282359	282359	+	23.8794	NA	NA	NA	NA	NA								
macs-myeast_peak_1662	NC_001142.9	211643	211643	+	23.8774	NA	NA	NA	NA	NA								
macs-myeast_peak_892	NC_001137.3	335329	335329	+	23.8466	NA	NA	NA	NA	NA								
macs-myeast_peak_382	NC_001136.10	126689	126689	+	23.7876	NA	NA	NA	NA	NA								
macs-myeast_peak_408	NC_001136.10	221230	221230	+	23.7109	NA	NA	NA	NA	NA								
macs-myeast_peak_264	NC_001134.8	787077	787077	+	23.6996	NA	NA	NA	NA	NA								
macs-myeast_peak_812	NC_001137.3	90201	90201	+	23.6895	NA	NA	NA	NA	NA								
macs-myeast_peak_453	NC_001136.10	372227	372227	+	23.6817	NA	NA	NA	NA	NA								
macs-myeast_peak_2262	NC_001144.5	1014231	1014231	+	23.6788	NA	NA	NA	NA	NA								
macs-myeast_peak_3118	NC_001148.4	132208	132208	+	23.6781	NA	NA	NA	NA	NA								
macs-myeast_peak_1487	NC_001140.6	499052	499052	+	23.6673	NA	NA	NA	NA	NA								
macs-myeast_peak_2021	NC_001144.5	156381	156381	+	23.6506	NA	NA	NA	NA	NA								
macs-myeast_peak_268	NC_001135.5	23576	23576	+	23.6474	NA	NA	NA	NA	NA								
macs-myeast_peak_698	NC_001136.10	1202097	1202097	+	23.6146	NA	NA	NA	NA	NA								
macs-myeast_peak_2305	NC_001145.3	104645	104645	+	23.6022	NA	NA	NA	NA	NA								
macs-myeast_peak_2041	NC_001144.5	225236	225236	+	23.6022	NA	NA	NA	NA	NA								
macs-myeast_peak_2368	NC_001145.3	312262	312262	+	23.6022	NA	NA	NA	NA	NA								
macs-myeast_peak_3324	NC_001148.4	857311	857311	+	23.6022	NA	NA	NA	NA	NA								
macs-myeast_peak_1505	NC_001141.2	77310	77310	+	23.6022	NA	NA	NA	NA	NA								
macs-myeast_peak_1636	NC_001142.9	134184	134184	+	23.6022	NA	NA	NA	NA	NA								
macs-myeast_peak_375	NC_001136.10	99505	99505	+	23.6022	NA	NA	NA	NA	NA								
macs-myeast_peak_652	NC_001136.10	1058962	1058962	+	23.5604	NA	NA	NA	NA	NA								
macs-myeast_peak_2621	NC_001146.8	266625	266625	+	23.535	NA	NA	NA	NA	NA								
macs-myeast_peak_1970	NC_001143.9	575996	575996	+	23.458	NA	NA	NA	NA	NA								
macs-myeast_peak_338	NC_001135.5	229175	229175	+	23.4508	NA	NA	NA	NA	NA								
macs-myeast_peak_1722	NC_001142.9	421701	421701	+	23.4322	NA	NA	NA	NA	NA								
macs-myeast_peak_3163	NC_001148.4	286287	286287	+	23.3838	NA	NA	NA	NA	NA								
macs-myeast_peak_277	NC_001135.5	38850	38850	+	23.3639	NA	NA	NA	NA	NA								
macs-myeast_peak_1845	NC_001143.9	176713	176713	+	23.3324	NA	NA	NA	NA	NA								
macs-myeast_peak_2556	NC_001146.8	55908	55908	+	23.3278	NA	NA	NA	NA	NA								
macs-myeast_peak_2003	NC_001144.5	87201	87201	+	23.2555	NA	NA	NA	NA	NA								
macs-myeast_peak_1600	NC_001141.2	414797	414797	+	23.1903	NA	NA	NA	NA	NA								
macs-myeast_peak_3238	NC_001148.4	551699	551699	+	23.1871	NA	NA	NA	NA	NA								
macs-myeast_peak_114	NC_001134.8	281334	281334	+	23.1798	NA	NA	NA	NA	NA								
macs-myeast_peak_2755	NC_001146.8	678502	678502	+	23.1798	NA	NA	NA	NA	NA								
macs-myeast_peak_2743	NC_001146.8	642639	642639	+	23.1798	NA	NA	NA	NA	NA								
macs-myeast_peak_2032	NC_001144.5	187309	187309	+	23.1798	NA	NA	NA	NA	NA								
macs-myeast_peak_854	NC_001137.3	214763	214763	+	23.1197	NA	NA	NA	NA	NA								
macs-myeast_peak_3072	NC_001147.6	1018790	1018790	+	23.0316	NA	NA	NA	NA	NA								
macs-myeast_peak_1300	NC_001139.9	894330	894330	+	23.0278	NA	NA	NA	NA	NA								
macs-myeast_peak_2145	NC_001144.5	605003	605003	+	23.0093	NA	NA	NA	NA	NA								
macs-myeast_peak_122	NC_001134.8	310363	310363	+	22.9955	NA	NA	NA	NA	NA								
macs-myeast_peak_1637	NC_001142.9	136843	136843	+	22.9548	NA	NA	NA	NA	NA								
macs-myeast_peak_2073	NC_001144.5	340986	340986	+	22.9201	NA	NA	NA	NA	NA								
macs-myeast_peak_655	NC_001136.10	1062844	1062844	+	22.8902	NA	NA	NA	NA	NA								
macs-myeast_peak_635	NC_001136.10	1002247	1002247	+	22.8723	NA	NA	NA	NA	NA								
macs-myeast_peak_403	NC_001136.10	211112	211112	+	22.8607	NA	NA	NA	NA	NA								
macs-myeast_peak_406	NC_001136.10	217156	217156	+	22.7602	NA	NA	NA	NA	NA								
macs-myeast_peak_1974	NC_001143.9	583628	583628	+	22.7602	NA	NA	NA	NA	NA								
macs-myeast_peak_3390	NC_001224.1	79560	79560	+	22.7602	NA	NA	NA	NA	NA								
macs-myeast_peak_2962	NC_001147.6	653965	653965	+	22.7533	NA	NA	NA	NA	NA								
macs-myeast_peak_3122	NC_001148.4	143238	143238	+	22.7473	NA	NA	NA	NA	NA								
macs-myeast_peak_2359	NC_001145.3	279780	279780	+	22.7254	NA	NA	NA	NA	NA								
macs-myeast_peak_2846	NC_001147.6	268109	268109	+	22.6755	NA	NA	NA	NA	NA								
macs-myeast_peak_768	NC_001136.10	1465901	1465901	+	22.6676	NA	NA	NA	NA	NA								
macs-myeast_peak_2484	NC_001145.3	742742	742742	+	22.6667	NA	NA	NA	NA	NA								
macs-myeast_peak_2377	NC_001145.3	348563	348563	+	22.5772	NA	NA	NA	NA	NA								
macs-myeast_peak_305	NC_001135.5	137045	137045	+	22.5738	NA	NA	NA	NA	NA								
macs-myeast_peak_339	NC_001135.5	236419	236419	+	22.5496	NA	NA	NA	NA	NA								
macs-myeast_peak_1529	NC_001141.2	160221	160221	+	22.549	NA	NA	NA	NA	NA								
macs-myeast_peak_1856	NC_001143.9	217248	217248	+	22.5416	NA	NA	NA	NA	NA								
macs-myeast_peak_1477	NC_001140.6	461709	461709	+	22.5394	NA	NA	NA	NA	NA								
macs-myeast_peak_2120	NC_001144.5	523570	523570	+	22.5257	NA	NA	NA	NA	NA								
macs-myeast_peak_2697	NC_001146.8	493298	493298	+	22.5204	NA	NA	NA	NA	NA								
macs-myeast_peak_2361	NC_001145.3	284889	284889	+	22.4993	NA	NA	NA	NA	NA								
macs-myeast_peak_2435	NC_001145.3	557499	557499	+	22.4694	NA	NA	NA	NA	NA								
macs-myeast_peak_1782	NC_001142.9	641977	641977	+	22.3896	NA	NA	NA	NA	NA								
macs-myeast_peak_2552	NC_001146.8	48047	48047	+	22.3811	NA	NA	NA	NA	NA								
macs-myeast_peak_2762	NC_001146.8	699456	699456	+	22.3704	NA	NA	NA	NA	NA								
macs-myeast_peak_366	NC_001136.10	73574	73574	+	22.3704	NA	NA	NA	NA	NA								
macs-myeast_peak_2437	NC_001145.3	560920	560920	+	22.3542	NA	NA	NA	NA	NA								
macs-myeast_peak_1891	NC_001143.9	317125	317125	+	22.3498	NA	NA	NA	NA	NA								
macs-myeast_peak_2583	NC_001146.8	135628	135628	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_2392	NC_001145.3	396426	396426	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_1852	NC_001143.9	202025	202025	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_372	NC_001136.10	93937	93937	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_1963	NC_001143.9	533930	533930	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_3020	NC_001147.6	860357	860357	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_1332	NC_001139.9	1007377	1007377	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_2763	NC_001146.8	701863	701863	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_952	NC_001137.3	522674	522674	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_118	NC_001134.8	297804	297804	+	22.3438	NA	NA	NA	NA	NA								
macs-myeast_peak_280	NC_001135.5	48397	48397	+	22.322	NA	NA	NA	NA	NA								
macs-myeast_peak_3253	NC_001148.4	610344	610344	+	22.2918	NA	NA	NA	NA	NA								
macs-myeast_peak_556	NC_001136.10	730556	730556	+	22.2902	NA	NA	NA	NA	NA								
macs-myeast_peak_2265	NC_001144.5	1022488	1022488	+	22.1515	NA	NA	NA	NA	NA								
macs-myeast_peak_1002	NC_001138.5	162432	162432	+	22.0994	NA	NA	NA	NA	NA								
macs-myeast_peak_1577	NC_001141.2	312836	312836	+	22.0989	NA	NA	NA	NA	NA								
macs-myeast_peak_1843	NC_001143.9	171779	171779	+	22.0854	NA	NA	NA	NA	NA								
macs-myeast_peak_103	NC_001134.8	242574	242574	+	22.0458	NA	NA	NA	NA	NA								
macs-myeast_peak_2297	NC_001145.3	86749	86749	+	22.0373	NA	NA	NA	NA	NA								
macs-myeast_peak_1426	NC_001140.6	281453	281453	+	22.0175	NA	NA	NA	NA	NA								
macs-myeast_peak_1265	NC_001139.9	785200	785200	+	21.9609	NA	NA	NA	NA	NA								
macs-myeast_peak_272	NC_001135.5	29575	29575	+	21.9585	NA	NA	NA	NA	NA								
macs-myeast_peak_2133	NC_001144.5	559437	559437	+	21.9515	NA	NA	NA	NA	NA								
macs-myeast_peak_2800	NC_001147.6	96658	96658	+	21.9496	NA	NA	NA	NA	NA								
macs-myeast_peak_1247	NC_001139.9	729731	729731	+	21.941	NA	NA	NA	NA	NA								
macs-myeast_peak_97	NC_001134.8	217139	217139	+	21.9304	NA	NA	NA	NA	NA								
macs-myeast_peak_696	NC_001136.10	1196303	1196303	+	21.9304	NA	NA	NA	NA	NA								
macs-myeast_peak_1527	NC_001141.2	148854	148854	+	21.9304	NA	NA	NA	NA	NA								
macs-myeast_peak_3379	NC_001224.1	61971	61971	+	21.9304	NA	NA	NA	NA	NA								
macs-myeast_peak_677	NC_001136.10	1140832	1140832	+	21.9304	NA	NA	NA	NA	NA								
macs-myeast_peak_1825	NC_001143.9	118327	118327	+	21.9304	NA	NA	NA	NA	NA								
macs-myeast_peak_568	NC_001136.10	765666	765666	+	21.9236	NA	NA	NA	NA	NA								
macs-myeast_peak_3196	NC_001148.4	404243	404243	+	21.9169	NA	NA	NA	NA	NA								
macs-myeast_peak_1602	NC_001141.2	416067	416067	+	21.8898	NA	NA	NA	NA	NA								
macs-myeast_peak_2642	NC_001146.8	332435	332435	+	21.8793	NA	NA	NA	NA	NA								
macs-myeast_peak_1812	NC_001143.9	80553	80553	+	21.851	NA	NA	NA	NA	NA								
macs-myeast_peak_1000	NC_001138.5	155871	155871	+	21.8413	NA	NA	NA	NA	NA								
macs-myeast_peak_388	NC_001136.10	138188	138188	+	21.8355	NA	NA	NA	NA	NA								
macs-myeast_peak_1991	NC_001144.5	46450	46450	+	21.8213	NA	NA	NA	NA	NA								
macs-myeast_peak_2009	NC_001144.5	100545	100545	+	21.7909	NA	NA	NA	NA	NA								
macs-myeast_peak_2334	NC_001145.3	209032	209032	+	21.6908	NA	NA	NA	NA	NA								
macs-myeast_peak_997	NC_001138.5	149070	149070	+	21.6828	NA	NA	NA	NA	NA								
macs-myeast_peak_172	NC_001134.8	452041	452041	+	21.6427	NA	NA	NA	NA	NA								
macs-myeast_peak_1781	NC_001142.9	640658	640658	+	21.6377	NA	NA	NA	NA	NA								
macs-myeast_peak_1389	NC_001140.6	159400	159400	+	21.614	NA	NA	NA	NA	NA								
macs-myeast_peak_804	NC_001137.3	70424	70424	+	21.5917	NA	NA	NA	NA	NA								
macs-myeast_peak_3350	NC_001224.1	13998	13998	+	21.5575	NA	NA	NA	NA	NA								
macs-myeast_peak_6	NC_001133.9	35069	35069	+	21.5393	NA	NA	NA	NA	NA								
macs-myeast_peak_1804	NC_001143.9	46362	46362	+	21.5209	NA	NA	NA	NA	NA								
macs-myeast_peak_3094	NC_001148.4	52682	52682	+	21.5199	NA	NA	NA	NA	NA								
macs-myeast_peak_1921	NC_001143.9	402111	402111	+	21.5199	NA	NA	NA	NA	NA								
macs-myeast_peak_463	NC_001136.10	403422	403422	+	21.5199	NA	NA	NA	NA	NA								
macs-myeast_peak_18	NC_001133.9	92488	92488	+	21.5199	NA	NA	NA	NA	NA								
macs-myeast_peak_1258	NC_001139.9	761309	761309	+	21.5199	NA	NA	NA	NA	NA								
macs-myeast_peak_2690	NC_001146.8	471388	471388	+	21.5199	NA	NA	NA	NA	NA								
macs-myeast_peak_1641	NC_001142.9	150859	150859	+	21.5199	NA	NA	NA	NA	NA								
macs-myeast_peak_440	NC_001136.10	334424	334424	+	21.5104	NA	NA	NA	NA	NA								
macs-myeast_peak_284	NC_001135.5	65586	65586	+	21.4551	NA	NA	NA	NA	NA								
macs-myeast_peak_2198	NC_001144.5	787624	787624	+	21.416	NA	NA	NA	NA	NA								
macs-myeast_peak_3090	NC_001148.4	40872	40872	+	21.3911	NA	NA	NA	NA	NA								
macs-myeast_peak_842	NC_001137.3	177774	177774	+	21.3889	NA	NA	NA	NA	NA								
macs-myeast_peak_56	NC_001134.8	71578	71578	+	21.3218	NA	NA	NA	NA	NA								
macs-myeast_peak_2199	NC_001144.5	790291	790291	+	21.31	NA	NA	NA	NA	NA								
macs-myeast_peak_1094	NC_001139.9	228795	228795	+	21.2194	NA	NA	NA	NA	NA								
macs-myeast_peak_1303	NC_001139.9	902306	902306	+	21.1918	NA	NA	NA	NA	NA								
macs-myeast_peak_329	NC_001135.5	206687	206687	+	21.1599	NA	NA	NA	NA	NA								
macs-myeast_peak_2909	NC_001147.6	458216	458216	+	21.1124	NA	NA	NA	NA	NA								
macs-myeast_peak_2271	NC_001144.5	1041459	1041459	+	21.1124	NA	NA	NA	NA	NA								
macs-myeast_peak_2470	NC_001145.3	684437	684437	+	21.1124	NA	NA	NA	NA	NA								
macs-myeast_peak_1606	NC_001142.9	36290	36290	+	21.1124	NA	NA	NA	NA	NA								
macs-myeast_peak_1326	NC_001139.9	982127	982127	+	21.1124	NA	NA	NA	NA	NA								
macs-myeast_peak_31	NC_001133.9	141545	141545	+	21.0944	NA	NA	NA	NA	NA								
macs-myeast_peak_3172	NC_001148.4	313256	313256	+	21.0359	NA	NA	NA	NA	NA								
macs-myeast_peak_3008	NC_001147.6	818793	818793	+	20.9027	NA	NA	NA	NA	NA								
macs-myeast_peak_2022	NC_001144.5	157743	157743	+	20.8996	NA	NA	NA	NA	NA								
macs-myeast_peak_583	NC_001136.10	811680	811680	+	20.8844	NA	NA	NA	NA	NA								
macs-myeast_peak_1229	NC_001139.9	667769	667769	+	20.8165	NA	NA	NA	NA	NA								
macs-myeast_peak_2918	NC_001147.6	494781	494781	+	20.8165	NA	NA	NA	NA	NA								
macs-myeast_peak_1756	NC_001142.9	555863	555863	+	20.8052	NA	NA	NA	NA	NA								
macs-myeast_peak_3353	NC_001224.1	16557	16557	+	20.7642	NA	NA	NA	NA	NA								
macs-myeast_peak_1285	NC_001139.9	848466	848466	+	20.7119	NA	NA	NA	NA	NA								
macs-myeast_peak_637	NC_001136.10	1005257	1005257	+	20.7084	NA	NA	NA	NA	NA								
macs-myeast_peak_1030	NC_001138.5	263129	263129	+	20.7076	NA	NA	NA	NA	NA								
macs-myeast_peak_2685	NC_001146.8	452295	452295	+	20.7076	NA	NA	NA	NA	NA								
macs-myeast_peak_1059	NC_001139.9	107606	107606	+	20.7076	NA	NA	NA	NA	NA								
macs-myeast_peak_363	NC_001136.10	56690	56690	+	20.7076	NA	NA	NA	NA	NA								
macs-myeast_peak_758	NC_001136.10	1429025	1429025	+	20.7076	NA	NA	NA	NA	NA								
macs-myeast_peak_3064	NC_001147.6	995101	995101	+	20.7076	NA	NA	NA	NA	NA								
macs-myeast_peak_519	NC_001136.10	592327	592327	+	20.671	NA	NA	NA	NA	NA								
macs-myeast_peak_2645	NC_001146.8	342169	342169	+	20.6107	NA	NA	NA	NA	NA								
macs-myeast_peak_425	NC_001136.10	283385	283385	+	20.5543	NA	NA	NA	NA	NA								
macs-myeast_peak_2165	NC_001144.5	669172	669172	+	20.5391	NA	NA	NA	NA	NA								
macs-myeast_peak_2269	NC_001144.5	1030805	1030805	+	20.5267	NA	NA	NA	NA	NA								
macs-myeast_peak_416	NC_001136.10	239592	239592	+	20.504	NA	NA	NA	NA	NA								
macs-myeast_peak_1975	NC_001143.9	589571	589571	+	20.448	NA	NA	NA	NA	NA								
macs-myeast_peak_917	NC_001137.3	409698	409698	+	20.3575	NA	NA	NA	NA	NA								
macs-myeast_peak_685	NC_001136.10	1172046	1172046	+	20.3414	NA	NA	NA	NA	NA								
macs-myeast_peak_164	NC_001134.8	429150	429150	+	20.3316	NA	NA	NA	NA	NA								
macs-myeast_peak_675	NC_001136.10	1135428	1135428	+	20.3056	NA	NA	NA	NA	NA								
macs-myeast_peak_3129	NC_001148.4	169681	169681	+	20.3056	NA	NA	NA	NA	NA								
macs-myeast_peak_259	NC_001134.8	776508	776508	+	20.3056	NA	NA	NA	NA	NA								
macs-myeast_peak_996	NC_001138.5	147107	147107	+	20.3056	NA	NA	NA	NA	NA								
macs-myeast_peak_1777	NC_001142.9	623541	623541	+	20.2975	NA	NA	NA	NA	NA								
macs-myeast_peak_589	NC_001136.10	835587	835587	+	20.1919	NA	NA	NA	NA	NA								
macs-myeast_peak_1234	NC_001139.9	676404	676404	+	20.1871	NA	NA	NA	NA	NA								
macs-myeast_peak_3044	NC_001147.6	922939	922939	+	20.1338	NA	NA	NA	NA	NA								
macs-myeast_peak_861	NC_001137.3	241758	241758	+	20.1304	NA	NA	NA	NA	NA								
macs-myeast_peak_3014	NC_001147.6	841300	841300	+	20.119	NA	NA	NA	NA	NA								
macs-myeast_peak_1319	NC_001139.9	958386	958386	+	20.0902	NA	NA	NA	NA	NA								
macs-myeast_peak_2649	NC_001146.8	349772	349772	+	20.0775	NA	NA	NA	NA	NA								
macs-myeast_peak_1810	NC_001143.9	70433	70433	+	20.0666	NA	NA	NA	NA	NA								
macs-myeast_peak_3126	NC_001148.4	159836	159836	+	20.057	NA	NA	NA	NA	NA								
macs-myeast_peak_781	NC_001136.10	1496584	1496584	+	20.038	NA	NA	NA	NA	NA								
macs-myeast_peak_2713	NC_001146.8	542315	542315	+	20.031	NA	NA	NA	NA	NA								
macs-myeast_peak_199	NC_001134.8	549544	549544	+	19.9674	NA	NA	NA	NA	NA								
macs-myeast_peak_2213	NC_001144.5	828017	828017	+	19.9197	NA	NA	NA	NA	NA								
macs-myeast_peak_601	NC_001136.10	871035	871035	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_1228	NC_001139.9	662066	662066	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_1024	NC_001138.5	233969	233969	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_676	NC_001136.10	1135762	1135762	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_2160	NC_001144.5	657134	657134	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_1792	NC_001142.9	690595	690595	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_699	NC_001136.10	1204196	1204196	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_1482	NC_001140.6	480724	480724	+	19.9065	NA	NA	NA	NA	NA								
macs-myeast_peak_3119	NC_001148.4	132772	132772	+	19.9039	NA	NA	NA	NA	NA								
macs-myeast_peak_2406	NC_001145.3	434182	434182	+	19.8894	NA	NA	NA	NA	NA								
macs-myeast_peak_2425	NC_001145.3	517490	517490	+	19.8565	NA	NA	NA	NA	NA								
macs-myeast_peak_2057	NC_001144.5	265240	265240	+	19.8391	NA	NA	NA	NA	NA								
macs-myeast_peak_1083	NC_001139.9	185995	185995	+	19.8338	NA	NA	NA	NA	NA								
macs-myeast_peak_2315	NC_001145.3	135454	135454	+	19.8336	NA	NA	NA	NA	NA								
macs-myeast_peak_2691	NC_001146.8	476656	476656	+	19.7457	NA	NA	NA	NA	NA								
macs-myeast_peak_1981	NC_001143.9	611471	611471	+	19.7178	NA	NA	NA	NA	NA								
macs-myeast_peak_1806	NC_001143.9	50011	50011	+	19.6961	NA	NA	NA	NA	NA								
macs-myeast_peak_2132	NC_001144.5	554417	554417	+	19.6445	NA	NA	NA	NA	NA								
macs-myeast_peak_2463	NC_001145.3	662445	662445	+	19.6211	NA	NA	NA	NA	NA								
macs-myeast_peak_2580	NC_001146.8	117224	117224	+	19.6126	NA	NA	NA	NA	NA								
macs-myeast_peak_875	NC_001137.3	285237	285237	+	19.5988	NA	NA	NA	NA	NA								
macs-myeast_peak_1883	NC_001143.9	291389	291389	+	19.561	NA	NA	NA	NA	NA								
macs-myeast_peak_2843	NC_001147.6	255323	255323	+	19.5512	NA	NA	NA	NA	NA								
macs-myeast_peak_2138	NC_001144.5	581821	581821	+	19.5139	NA	NA	NA	NA	NA								
macs-myeast_peak_2327	NC_001145.3	181399	181399	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_965	NC_001137.3	563013	563013	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_2134	NC_001144.5	561946	561946	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_3081	NC_001148.4	22401	22401	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_1911	NC_001143.9	369807	369807	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_1516	NC_001141.2	113744	113744	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_326	NC_001135.5	197036	197036	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_2584	NC_001146.8	138472	138472	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_2245	NC_001144.5	937512	937512	+	19.5101	NA	NA	NA	NA	NA								
macs-myeast_peak_1718	NC_001142.9	407554	407554	+	19.4803	NA	NA	NA	NA	NA								
macs-myeast_peak_1272	NC_001139.9	800400	800400	+	19.4456	NA	NA	NA	NA	NA								
macs-myeast_peak_387	NC_001136.10	135079	135079	+	19.4331	NA	NA	NA	NA	NA								
macs-myeast_peak_824	NC_001137.3	128585	128585	+	19.4242	NA	NA	NA	NA	NA								
macs-myeast_peak_386	NC_001136.10	134756	134756	+	19.3905	NA	NA	NA	NA	NA								
macs-myeast_peak_156	NC_001134.8	411062	411062	+	19.3566	NA	NA	NA	NA	NA								
macs-myeast_peak_1629	NC_001142.9	106386	106386	+	19.346	NA	NA	NA	NA	NA								
macs-myeast_peak_2535	NC_001145.3	892347	892347	+	19.3142	NA	NA	NA	NA	NA								
macs-myeast_peak_2126	NC_001144.5	543909	543909	+	19.3073	NA	NA	NA	NA	NA								
macs-myeast_peak_7	NC_001133.9	36450	36450	+	19.2974	NA	NA	NA	NA	NA								
